ccode,country,year,democracy,polity2,us_nukes,rus_nukes,uk_nukes,us_vis,uk_vis,fra_vis,rus_vis,chi_vis,us_econaid,us_pact,uk_pact,fra_pact,rus_pact,chi_pact,us_words,us_ex,uk_ex,fra_ex,rus_ex,chi_ex,us_arms,uk_arms,fra_arms,rus_arms,chi_arms,us_troops,uk_troops,fra_troops,rus_troops,chi_troops,us_arms_dum,rus_arms_dum,chi_arms_dum,fra_arms_dum,uk_arms_dum,uk_troops_dum,us_troops_dum,fra_troops_dum,rus_troops_dum,chi_troops_dum,us_words_dum,us_econaid_dum
516,Burundi,1971,0,-7,0,0,0,0,0,0,0,0,2306551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1972,0,-7,0,0,0,0,0,0,0,0,3081634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1973,0,-7,0,0,0,0,0,0,0,0,1267898,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,1974,0,-7,0,0,0,0,0,0,0,0,1182770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1975,0,-7,0,0,0,0,0,0,0,0,2845426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1976,0,-7,0,0,0,0,0,0,0,0,5614166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1977,0,-7,0,0,0,0,0,0,0,0,3507585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1978,0,-7,0,0,0,0,0,0,0,0,6167153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1979,0,-7,0,0,0,0,0,0,0,0,6223632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1980,0,-7,0,0,0,0,0,0,0,0,15700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
516,Burundi,1981,0,-7,0,0,0,0,0,0,0,0,13700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
516,Burundi,1982,0,-7,0,0,0,0,0,1,0,0,14900000,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
516,Burundi,1983,0,-7,0,0,0,0,0,0,0,0,14900000,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
516,Burundi,1984,0,-7,0,0,0,0,0,1,0,0,14800000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
516,Burundi,1985,0,-7,0,0,0,0,0,0,0,0,12800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1986,0,-7,0,0,0,0,0,0,0,0,9588552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1987,0,-6,0,0,0,0,0,0,0,0,5129992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1988,0,-6,0,0,0,0,0,0,0,0,11400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1989,0,-6,0,0,0,0,0,0,0,0,4898261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1990,0,-6,0,0,0,0,0,0,0,0,33200000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,1991,0,-6,0,0,0,0,0,0,0,0,24500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1992,0,-3,0,0,0,0,0,0,0,0,23400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1993,0,0,0,0,0,0,0,0,0,0,25800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,1994,0,0,0,0,0,0,0,0,0,0,72200000,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,1995,0,0,0,0,0,0,0,0,0,0,45200000,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,1996,0,-5,0,0,0,0,0,0,0,0,1445030,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,1997,0,-5,0,0,0,0,0,0,0,0,3613243,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,1998,0,-1,0,0,0,0,0,0,0,0,18600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,1999,0,-1,0,0,0,0,0,0,0,0,4384925,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,2000,0,-1,0,0,0,0,0,0,0,0,9575659,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,2001,0,0,0,0,0,0,0,0,0,0,43000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,2002,0,2,0,0,0,0,0,0,0,0,32500000,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,2003,0,3,0,0,0,0,0,0,0,0,53500000,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,2004,0,5,0,0,0,0,0,0,0,0,58400000,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,2005,1,6,0,0,0,0,0,0,0,0,67900000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,2006,1,6,0,0,0,0,0,0,0,0,55100000,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,2007,1,6,0,0,0,0,0,0,0,0,40100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,2008,1,6,0,0,0,0,0,0,0,0,49500000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,Burundi,2009,1,6,0,0,0,0,0,0,0,0,68400000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,2010,1,6,0,0,0,0,0,0,0,0,55600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,Burundi,2011,1,6,0,0,0,0,0,0,0,0,54100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
516,Burundi,2012,1,6,0,0,0,0,0,0,0,0,44300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
517,Rwanda,1962,0,-5,0,0,0,0,0,0,0,0,4848536,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,Rwanda,1963,0,-5,0,0,0,0,0,0,0,0,5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1964,0,-5,0,0,0,0,0,0,0,0,2957631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1965,0,-5,0,0,0,0,0,0,0,0,2325740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1966,0,-5,0,0,0,0,0,0,0,0,18200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1967,0,-5,0,0,0,0,0,0,0,0,3860829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1968,0,-5,0,0,0,0,0,0,0,0,3196690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1969,0,-5,0,0,0,0,0,0,0,0,1528760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1970,0,-5,0,0,0,0,0,0,0,0,2905460,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,Rwanda,1971,0,-5,0,0,0,0,0,0,0,0,2766940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1972,0,-5,0,0,0,0,0,0,0,0,2202423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1973,0,-7,0,0,0,0,0,0,0,0,1263686,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,Rwanda,1974,0,-7,0,0,0,0,0,0,0,0,1964734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1975,0,-7,0,0,0,0,0,0,0,0,10300000,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
517,Rwanda,1976,0,-7,0,0,0,0,0,0,0,0,7246303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1977,0,-7,0,0,0,0,0,0,0,0,5533092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
517,Rwanda,1978,0,-7,0,0,0,0,0,0,0,0,9982573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1979,0,-7,0,0,0,0,0,0,0,0,17100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1980,0,-7,0,0,0,0,0,0,0,0,10300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1981,0,-7,0,0,0,0,0,0,0,0,16400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1982,0,-7,0,0,0,0,0,0,0,0,18800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1983,0,-7,0,0,0,0,0,0,0,0,17300000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,Rwanda,1984,0,-7,0,0,0,0,0,0,0,0,24800000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,Rwanda,1985,0,-7,0,0,0,0,0,0,0,0,46400000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,Rwanda,1986,0,-7,0,0,0,0,0,0,0,0,19900000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,Rwanda,1987,0,-7,0,0,0,0,0,0,0,0,22400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1988,0,-7,0,0,0,0,0,0,0,0,12200000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,Rwanda,1989,0,-7,0,0,0,0,0,0,0,0,16800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,1990,0,-7,0,0,0,0,0,0,0,0,21400000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,Rwanda,1991,0,-7,0,0,0,0,0,0,0,0,62900000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,Rwanda,1992,0,-7,0,0,0,0,0,0,0,0,33900000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,200,0,0,0,0,0,1,0,0,0,1,0,0,0,1
517,Rwanda,1993,0,-7,0,0,0,0,0,0,0,0,51500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,1,0,0,0,1
517,Rwanda,1994,0,-6,0,0,0,0,0,0,0,0,78300000,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,1995,0,-6,0,0,0,0,0,0,0,0,196000000,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,1996,0,-6,0,0,0,0,0,0,0,0,192000000,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,1997,0,-6,0,0,0,0,0,0,0,0,123000000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,1998,0,-6,0,0,0,1,0,0,0,0,79400000,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,1999,0,-6,0,0,0,0,0,0,0,0,74300000,0,0,0,0,0,16,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
517,Rwanda,2000,0,-4,0,0,0,0,0,0,0,0,50500000,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
517,Rwanda,2001,0,-4,0,0,0,0,0,0,0,0,47700000,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,2002,0,-4,0,0,0,0,0,0,0,0,57600000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,2003,0,-3,0,0,0,0,0,0,0,0,58100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,2004,0,-3,0,0,0,0,0,0,0,0,70100000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,2005,0,-3,0,0,0,0,0,0,0,0,87300000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,2006,0,-3,0,0,0,0,0,0,0,0,117000000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,2007,0,-3,0,0,0,0,0,0,0,0,132000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
517,Rwanda,2008,0,-3,0,0,0,1,0,0,0,0,183000000,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
517,Rwanda,2009,0,-3,0,0,0,0,0,0,0,0,184000000,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,2010,0,-4,0,0,0,0,0,1,0,0,239000000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,Rwanda,2011,0,-4,0,0,0,0,0,0,0,0,162000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Rwanda,2012,0,-4,0,0,0,0,0,0,0,0,155000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1960,1,7,0,0,0,0,0,0,0,0,18700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1961,1,7,0,0,0,0,0,0,0,0,25700000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
520,Somalia,1962,1,7,0,0,0,0,0,0,0,0,91500000,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520,Somalia,1963,1,7,0,0,0,0,0,0,0,0,52700000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
520,Somalia,1964,1,7,0,0,0,0,0,0,0,1,26000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1965,1,7,0,0,0,0,0,0,0,0,45900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
520,Somalia,1966,1,7,0,0,0,0,0,0,0,0,30700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
520,Somalia,1967,1,7,0,0,0,0,0,0,0,0,90500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
520,Somalia,1968,1,7,0,0,0,0,0,0,0,0,28200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1969,0,-7,0,0,0,0,0,0,0,0,17800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1970,0,-7,0,0,0,0,0,0,0,0,14500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1971,0,-7,0,0,0,0,0,0,0,0,1385772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1972,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
520,Somalia,1973,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
520,Somalia,1974,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
520,Somalia,1975,0,-7,0,0,0,0,0,0,0,0,18500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
520,Somalia,1976,0,-7,0,0,0,0,0,0,0,0,7561478,0,0,0,0,0,2,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
520,Somalia,1977,0,-7,0,0,0,0,0,0,0,0,2602900,0,0,0,0,0,3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
520,Somalia,1978,0,-7,0,0,0,0,0,0,0,0,55000000,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520,Somalia,1979,0,-7,0,0,0,0,0,0,0,0,77200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1980,0,-7,0,0,0,0,0,0,0,0,166000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
520,Somalia,1981,0,-7,0,0,0,0,0,0,0,0,128000000,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
520,Somalia,1982,0,-7,0,0,0,0,0,0,0,0,117000000,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
520,Somalia,1983,0,-7,0,0,0,0,0,0,0,0,140000000,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1984,0,-7,0,0,0,0,0,0,0,0,158000000,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1985,0,-7,0,0,0,0,0,0,0,0,155000000,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1986,0,-7,0,0,0,0,0,0,0,0,126000000,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1987,0,-7,0,0,0,0,0,0,0,0,97400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1988,0,-7,0,0,0,0,0,0,0,0,38400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1989,0,-7,0,0,0,0,0,0,0,0,34300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1990,0,-7,0,0,0,0,0,0,0,0,9245028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1991,0,0,0,0,0,0,0,0,0,0,5696532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,1992,0,0,0,0,0,1,0,0,0,0,83900000,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520,Somalia,1993,0,0,0,0,0,0,0,0,0,0,153000000,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520,Somalia,1994,0,0,0,0,0,0,0,0,0,0,38700000,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520,Somalia,1995,0,0,0,0,0,0,0,0,0,0,20900000,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520,Somalia,1996,0,0,0,0,0,0,0,0,0,0,13100000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520,Somalia,1997,0,0,0,0,0,0,0,0,0,0,8229769,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520,Somalia,1998,0,0,0,0,0,0,0,0,0,0,23800000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520,Somalia,1999,0,0,0,0,0,0,0,0,0,0,19300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Somalia,2000,0,0,0,0,0,0,0,0,0,0,18100000,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520,Somalia,2001,0,0,0,0,0,0,0,0,0,0,33200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
